"301"	"MIGUEL DILONE"	12	800	2000	314	530	67	25	6	129	142	"197"	0.265	0.316	0.333	81	-53	-49	229	"267"	"78"	"33"	0.975	0	"O"	-3.1	0
"302"	"DOM DiMAGGIO"	11	1399	5640	1046	1680	308	57	87	618	750	"571"	0.298	0.383	0.419	109	140	92	958	"100"	"62"	"-7"	0.978	101	"O"	11.5	0
"303"	"JOE DiMAGGIO"	13	1736	6821	1390	2214	389	131	361	1537	790	"369"	0.325	0.398	0.579	156	507	522	1606	"30"	"9"	"4"	0.978	51	"O"	46.5	1
"304"	"VINCE DiMAGGIO"	10	1110	3849	491	959	209	24	125	584	412	"837"	0.249	0.324	0.413	108	21	31	535	"79"	"."	"."	0.981	71	"O"	5.3	0
"305"	"LARRY DOBY"	13	1533	5348	960	1515	243	52	253	970	871	"1011"	0.283	0.387	0.49	137	267	278	1074	"47"	"36"	"-8"	0.983	3	"O"	20.3	2
"306"	"BOBBY DOERR"	14	1865	7093	1094	2042	381	89	223	1247	809	"608"	0.288	0.362	0.461	114	181	135	1185	"54"	"64"	"-22"	0.98	181	"2"	39.8	2
"307"	"COZY DOLAN"	10	835	3187	429	858	99	37	10	316	229	"13"	0.269	0.322	0.333	94	-16	-26	397	"114"	"."	"."	0.931	-18	"O"	-8.3	0
"308"	"MIKE DONLIN"	12	1049	3854	669	1282	176	97	51	543	312	"39"	0.333	0.385	0.468	142	228	205	799	"213"	"."	"."	0.924	-37	"O"	11.8	0
"309"	"JIM DONNELLY"	11	660	2411	324	552	57	28	2	234	170	"144"	0.229	0.284	0.278	66	-100	-97	257	"173"	"."	"."	0.862	-8	"3"	-8.6	0
"310"	"PATSY DONOVAN"	17	1821	7496	1318	2253	207	75	16	736	453	"131"	0.301	0.347	0.355	99	-35	-9	1154	"518"	"."	"."	0.941	13	"O"	-10	0
"311"	"RED DOOIN"	15	1290	4004	333	961	139	31	10	344	155	"87"	0.24	0.271	0.298	72	-146	-148	369	"133"	"2"	"."	0.957	26	"C"	-1.2	0
"312"	"MICKEY DOOLAN"	13	1728	5977	513	1376	244	81	15	554	370	"376"	0.23	0.279	0.306	72	-211	-224	578	"173"	"."	"."	0.94	177	"S"	4.2	0
"313"	"MIKE DORGAN"	10	715	2924	443	802	112	34	4	328	118	"179"	0.274	0.303	0.34	103	0	10	325	"39"	"."	"."	0.867	-30	"O"	-3.3	0
"314"	"PATSY DOUGHERTY"	10	1233	4558	678	1294	138	78	17	413	378	"."	0.284	0.346	0.36	117	102	96	681	"261"	"."	"."	0.935	-75	"O"	-4.4	0
"315"	"TAYLOR DOUTHIT"	11	1074	4127	665	1201	220	38	29	396	443	"312"	0.291	0.364	0.384	93	-22	-29	592	"67"	"3"	"."	0.972	69	"O"	-3.1	0
"316"	"TOMMY DOWD"	10	1320	5511	903	1492	163	88	24	501	369	"200"	0.271	0.319	0.345	83	-149	-130	755	"366"	"."	"."	0.933	-106	"O"	-25.4	0
"317"	"BRIAN DOWNING"	20	2344	7853	1188	2099	360	28	275	1073	1197	"1127"	0.267	0.373	0.425	122	256	271	1293	"50"	"44"	"-11"	0.995	-51	"D"	20.6	0
"318"	"JACK DOYLE"	17	1564	6039	971	1806	315	64	26	924	437	"132"	0.299	0.351	0.385	107	38	53	1047	"516"	"."	"."	0.975	-21	"1"	3.5	0
"319"	"LARRY DOYLE"	14	1766	6509	960	1887	299	123	74	793	625	"274"	0.29	0.357	0.408	126	210	207	1041	"298"	"27"	"."	0.949	-152	"2"	6	0
"320"	"DAN DRIESSEN"	15	1732	5479	746	1464	282	23	153	763	761	"719"	0.267	0.359	0.411	113	111	111	830	"154"	"63"	"8"	0.995	-60	"1"	-1.9	0
"321"	"WALT DROPO"	13	1288	4124	478	1113	168	22	152	704	328	"582"	0.27	0.327	0.432	100	0	-15	559	"5"	"6"	"-2"	0.992	-1	"1"	-7.1	0
"322"	"FRANK DUFFY"	10	915	2665	248	619	104	14	26	240	171	"342"	0.232	0.281	0.311	69	-111	-112	227	"49"	"30"	"-3"	0.977	53	"S"	3.3	0
"323"	"HUGH DUFFY"	17	1737	7042	1552	2282	325	119	106	1302	662	"211"	0.324	0.384	0.449	122	279	210	1508	"574"	"."	"."	0.943	-9	"O"	7.9	2
"324"	"JOE DUGAN"	14	1447	5410	665	1516	277	46	42	571	250	"418"	0.28	0.317	0.372	82	-154	-151	641	"37"	"29"	"."	0.957	-107	"3"	-17.5	0
"325"	"DAVE DUNCAN"	11	929	2885	274	617	79	4	109	341	252	"677"	0.214	0.28	0.357	85	-72	-62	285	"5"	"13"	"-6"	0.984	-32	"C"	-6.9	0
"326"	"FRED DUNLAP"	12	965	3974	759	1159	224	53	41	366	283	"263"	0.292	0.34	0.406	136	141	160	604	"85"	"."	"."	0.924	137	"2"	29.5	0
"327"	"LEON DURHAM"	10	1067	3587	522	992	192	40	147	530	444	"679"	0.277	0.358	0.475	122	140	113	615	"106"	"61"	"-5"	0.994	-22	"1"	3.7	0
"328"	"LEO DUROCHER"	17	1637	5350	575	1320	210	56	24	567	377	"480"	0.247	0.299	0.32	66	-257	-260	513	"31"	"5"	"."	0.961	16	"S"	-13.1	0
"329"	"JIM DWYER"	18	1328	2761	409	719	115	17	77	349	402	"402"	0.26	0.357	0.398	107	39	37	417	"26"	"15"	"-1"	0.979	-40	"O"	-2.5	0
"330"	"DUFFY DYER"	14	722	1993	151	441	74	11	30	173	228	"415"	0.221	0.307	0.315	73	-71	-71	195	"10"	"4"	"1"	0.992	46	"C"	-0.4	0
"331"	"JIMMY DYKES"	22	2282	8046	1108	2256	453	90	108	1071	958	"849"	0.28	0.365	0.399	96	-7	-40	1230	"70"	"55"	"."	0.952	57	"3"	9.3	0
"332"	"MIKE EASLER"	14	1151	3677	465	1078	189	25	118	522	321	"696"	0.293	0.353	0.454	118	102	91	581	"20"	"26"	"-10"	0.974	-12	"O"	5.2	0
"333"	"BRUCE EDWARDS"	10	591	1675	191	429	67	20	39	241	190	"179"	0.256	0.335	0.39	93	-11	-17	217	"9"	"3"	"."	0.982	-3	"C"	0.1	0
"334"	"HANK EDWARDS"	11	735	2191	285	613	116	41	51	276	208	"264"	0.28	0.343	0.44	119	38	46	340	"9"	"22"	"."	0.981	-31	"O"	-2.1	0
"335"	"JOHNNY EDWARDS"	14	1470	4577	430	1106	202	32	81	524	465	"635"	0.242	0.314	0.353	85	-84	-92	515	"15"	"23"	"-9"	0.992	97	"C"	6.1	0
"336"	"TOM EGAN"	10	373	979	74	196	25	3	22	91	80	"336"	0.2	0.267	0.299	62	-51	-49	83	"2"	"1"	"0"	0.987	35	"C"	0	0
"337"	"KID ELBERFELD"	14	1292	4561	647	1235	169	56	10	535	427	"4"	0.271	0.352	0.339	104	60	41	645	"213"	"."	"."	0.92	45	"S"	12.4	0
"338"	"BOB ELLIOTT"	15	1978	7141	1064	2061	382	94	170	1195	967	"604"	0.289	0.375	0.44	124	245	250	1206	"60"	"2"	"."	0.947	-37	"3"	18.5	0
"339"	"JOHN ELLIS"	13	883	2672	259	699	116	13	69	391	190	"403"	0.262	0.315	0.392	99	-14	-9	317	"6"	"10"	"-4"	0.989	-45	"1"	-6.9	0
"340"	"BONES ELY"	14	1341	5159	655	1331	149	68	24	586	257	"108"	0.258	0.295	0.327	70	-228	-213	588	"164"	"."	"."	0.923	41	"S"	-9.7	0
"341"	"WOODY ENGLISH"	12	1261	4746	801	1356	236	52	32	422	571	"536"	0.286	0.366	0.378	95	-12	-14	690	"57"	"."	"."	0.957	-31	"S"	5	0
"342"	"DEL ENNIS"	14	1903	7254	985	2063	358	69	288	1284	597	"719"	0.284	0.341	0.472	117	139	151	1137	"45"	"19"	"."	0.969	28	"O"	8.5	0
"343"	"SAMMY ESPOSITO"	10	560	792	130	164	27	2	8	73	145	"127"	0.207	0.333	0.277	66	-33	-33	81	"7"	"7"	"-2"	0.957	51	"3"	2.4	0
"344"	"JIM ESSIAN"	12	710	1855	194	453	85	3	33	207	231	"171"	0.244	0.33	0.347	90	-28	-21	214	"9"	"13"	"-5"	0.984	63	"C"	5.5	0
"345"	"DUDE ESTERBROOK"	11	701	2837	387	741	120	34	6	203	70	"129"	0.261	0.284	0.334	95	-18	-18	297	"55"	"."	"."	0.884	-2	"3"	-2.7	0
"346"	"ANDY ETCHEBARREN"	15	948	2618	245	615	101	17	49	309	246	"529"	0.235	0.308	0.343	88	-44	-40	268	"13"	"14"	"-5"	0.987	32	"C"	2.9	0
"347"	"AL EVANS"	12	704	2053	188	514	70	23	13	211	243	"206"	0.25	0.332	0.326	82	-59	-49	234	"14"	"9"	"-1"	0.979	-56	"C"	-6.7	0
"348"	"DARRELL EVANS"	21	2687	8973	1344	2223	329	36	414	1354	1605	"1410"	0.248	0.364	0.431	119	268	266	1499	"98"	"68"	"-11"	0.946	161	"3"	35.2	0
"349"	"DWIGHT EVANS"	20	2606	8996	1470	2446	483	73	385	1384	1391	"1697"	0.272	0.373	0.47	126	418	351	1611	"78"	"59"	"-12"	0.987	76	"O"	32.8	0
"350"	"JOE EVANS"	11	733	2043	306	529	71	31	3	210	212	"152"	0.259	0.329	0.328	79	-49	-58	247	"64"	"17"	"."	0.971	5	"O"	-6	0
"351"	"JOHNNY EVERS"	18	1784	6137	919	1659	216	70	12	538	778	"142"	0.27	0.356	0.334	106	80	74	875	"324"	"8"	"."	0.955	55	"2"	13.6	2
"352"	"HOOT EVERS"	12	1142	3801	556	1055	187	41	98	565	415	"420"	0.278	0.353	0.426	106	41	29	578	"45"	"36"	"-8"	0.983	-4	"O"	-3.2	0
"353"	"BUCK EWING"	18	1315	5363	1129	1625	250	178	71	883	392	"294"	0.303	0.351	0.456	131	212	197	1022	"354"	"."	"."	0.931	103	"C"	30.6	2
"354"	"BILL FAHEY"	11	383	934	75	225	26	2	7	83	74	"93"	0.241	0.298	0.296	69	-40	-36	87	"9"	"2"	"2"	0.989	11	"C"	-1.4	0
"355"	"RON FAIRLY"	21	2442	7184	931	1913	307	33	215	1044	1052	"877"	0.266	0.363	0.408	117	170	187	1107	"35"	"33"	"-9"	0.991	-26	"1"	3.5	0
"356"	"BIBB FALK"	12	1353	4652	655	1463	300	59	69	784	412	"279"	0.314	0.372	0.449	113	71	81	775	"46"	"49"	"-16"	0.967	-4	"O"	-1.7	0
"357"	"DUKE FARRELL"	18	1563	5679	826	1563	211	123	51	912	477	"246"	0.275	0.337	0.383	100	4	-4	818	"150"	"."	"."	0.938	94	"C"	15.6	0
"358"	"JACK FARRELL"	11	884	3613	584	877	148	55	23	370	197	"205"	0.243	0.283	0.333	95	-32	-19	378	"87"	"."	"."	0.899	-38	"2"	-2.7	0
"359"	"JOE FERGUSON"	14	1013	3001	407	719	121	11	122	445	562	"607"	0.24	0.361	0.409	117	66	80	465	"22"	"12"	"-1"	0.987	-41	"C"	5.8	0
"360"	"RICK FERRELL"	18	1884	6028	687	1692	324	45	28	734	931	"277"	0.281	0.378	0.363	95	-8	-14	888	"29"	"35"	"-12"	0.984	20	"C"	10.3	2
"361"	"CHICK FEWSTER"	11	644	1963	282	506	91	12	6	167	240	"264"	0.258	0.346	0.326	77	-58	-60	230	"57"	"47"	"."	0.945	-43	"2"	-11	0
"362"	"LOU FINNEY"	15	1270	4631	643	1329	203	85	31	494	329	"186"	0.287	0.336	0.388	88	-88	-90	599	"39"	"45"	"."	0.961	-22	"O"	-18.4	0
"363"	"MIKE FISCHLIN"	10	517	941	109	207	29	6	3	68	92	"142"	0.22	0.293	0.273	57	-53	-53	85	"24"	"13"	"-1"	0.959	63	"S"	2.8	0
"364"	"ED FITZGERALD"	12	807	2086	199	542	82	10	19	217	185	"235"	0.26	0.324	0.336	80	-60	-56	223	"9"	"6"	"."	0.975	-48	"C"	-8	0
"365"	"MIKE FITZGERALD"	10	848	2316	220	545	95	9	48	293	292	"432"	0.235	0.323	0.346	87	-39	-36	264	"31"	"20"	"-3"	0.99	-22	"C"	-2.1	0
"366"	"MAX FLACK"	12	1411	5252	783	1461	212	72	35	391	474	"253"	0.278	0.342	0.366	100	10	8	706	"200"	"71"	"."	0.972	-12	"O"	-10.5	0
"367"	"IRA FLAGSTEAD"	13	1218	4139	644	1202	262	50	40	450	467	"288"	0.29	0.37	0.407	103	15	22	638	"71"	"58"	"."	0.974	59	"O"	0.5	0
"368"	"TIM FLANNERY"	11	972	2473	255	631	77	25	9	209	277	"293"	0.255	0.338	0.317	86	-48	-38	279	"22"	"22"	"-7"	0.982	-47	"2"	-7.6	0
"369"	"ART FLETCHER"	13	1533	5541	684	1534	238	77	32	675	203	"348"	0.277	0.319	0.365	100	-14	-14	680	"159"	"28"	"."	0.939	166	"S"	26.3	0
"370"	"ELBIE FLETCHER"	12	1415	4879	723	1323	228	58	79	616	851	"495"	0.271	0.384	0.39	118	133	148	796	"32"	"."	"."	0.993	33	"1"	8	0
"371"	"ELMER FLICK"	13	1483	5597	948	1752	268	164	48	756	597	"."	0.313	0.389	0.445	149	342	350	1141	"330"	"."	"."	0.947	24	"O"	28.6	2
"372"	"SILVER FLINT"	12	743	2852	376	682	129	34	21	294	53	"461"	0.239	0.253	0.33	78	-57	-82	254	"10"	"."	"."	0.913	19	"C"	-2.3	0
"373"	"CURT FLOOD"	15	1759	6357	851	1861	271	44	85	636	444	"609"	0.293	0.344	0.389	99	38	-2	844	"88"	"73"	"-17"	0.987	65	"O"	-3.4	0
"374"	"JAKE FLOWERS"	10	583	1693	229	433	75	18	16	201	190	"139"	0.256	0.333	0.35	80	-47	-46	206	"58"	"2"	"."	0.967	-34	"2"	-5.4	0
"375"	"DOUG FLYNN"	11	1308	3853	288	918	115	39	7	284	151	"320"	0.238	0.267	0.294	57	-234	-224	285	"20"	"20"	"-6"	0.986	33	"2"	-12.9	0
"376"	"HANK FOILES"	11	608	1455	171	353	59	10	46	166	170	"295"	0.243	0.323	0.392	92	-20	-17	185	"3"	"7"	"-3"	0.986	35	"C"	3.5	0
"377"	"TIM FOLI"	16	1696	6047	576	1515	241	20	25	501	265	"399"	0.251	0.286	0.309	64	-284	-297	527	"81"	"55"	"-9"	0.973	74	"S"	-5.6	0
"378"	"LEW FONSECA"	12	937	3404	518	1075	203	50	31	485	186	"199"	0.316	0.355	0.432	103	14	11	524	"64"	"36"	"-2"	0.994	-3	"1"	-2.2	0
"379"	"BARRY FOOTE"	10	687	2127	191	489	103	10	57	230	136	"287"	0.23	0.279	0.368	75	-67	-80	209	"10"	"6"	"-1"	0.985	31	"C"	-2.9	0
"380"	"DAVY FORCE"	10	768	2950	323	623	80	15	1	209	131	"261"	0.211	0.245	0.249	58	-134	-136	189	"9"	"."	"."	0.908	96	"S"	-1.5	0
"381"	"DAN FORD"	11	1153	4163	598	1123	214	38	121	566	303	"722"	0.27	0.326	0.427	108	38	40	556	"61"	"37"	"-4"	0.974	-17	"O"	-1.9	0
"382"	"HOD FORD"	15	1446	4833	484	1269	200	55	16	494	351	"354"	0.263	0.316	0.337	72	-207	-191	517	"21"	"28"	"."	0.96	54	"S"	-4.5	0
"383"	"RAY FOSSE"	12	924	2957	299	758	117	13	61	324	203	"363"	0.256	0.308	0.367	90	-40	-44	325	"15"	"19"	"-7"	0.985	28	"C"	1.3	0
"384"	"EDDIE FOSTER"	13	1500	5652	732	1490	191	71	6	451	528	"255"	0.264	0.329	0.326	89	-80	-81	652	"195"	"53"	"."	0.93	-42	"3"	-8	0
"385"	"GEORGE FOSTER"	18	1977	7023	986	1925	307	47	348	1239	666	"1419"	0.274	0.341	0.48	127	229	231	1129	"51"	"31"	"-3"	0.984	65	"O"	22.8	0
"386"	"BOB FOTHERGILL"	12	1106	3269	453	1064	225	52	36	582	202	"177"	0.325	0.368	0.459	115	58	64	537	"40"	"52"	"-19"	0.961	-53	"O"	-5.4	0
"387"	"JACK FOURNIER"	15	1530	5208	822	1631	252	113	136	859	587	"408"	0.313	0.392	0.483	143	285	302	1010	"145"	"94"	"."	0.984	20	"1"	23.4	0
"388"	"DAVE FOUTZ"	13	1135	4533	784	1253	186	91	31	548	300	"136"	0.276	0.323	0.378	104	13	11	671	"280"	"."	"."	0.977	-15	"1"	-4.9	0
"389"	"PETE FOX"	13	1461	5636	895	1678	314	75	65	694	392	"471"	0.298	0.347	0.415	98	-9	-28	819	"158"	"81"	"-1"	0.977	-20	"O"	-10.9	0
"390"	"NELLIE FOX"	19	2367	9232	1279	2663	355	112	35	790	719	"216"	0.288	0.349	0.363	94	-75	-71	1197	"76"	"80"	"-25"	0.984	42	"2"	11.9	2
"391"	"JIMMIE FOXX"	20	2317	8134	1751	2646	458	125	534	1922	1452	"1311"	0.325	0.428	0.609	161	803	768	2189	"87"	"72"	"."	0.992	30	"1"	55.4	1
"392"	"TITO FRANCONA"	15	1719	5121	650	1395	224	34	125	656	544	"694"	0.272	0.346	0.403	108	40	55	734	"46"	"21"	"1"	0.984	-46	"O"	-6.9	0
"393"	"TERRY FRANCONA"	10	708	1731	163	474	74	6	16	143	65	"119"	0.274	0.302	0.351	81	-47	-47	179	"12"	"12"	"-4"	0.992	-4	"1"	-7.5	0
"394"	"BILL FREEHAN"	15	1774	6073	706	1591	241	35	200	758	626	"753"	0.262	0.342	0.412	111	120	97	867	"24"	"21"	"-5"	0.993	-38	"C"	13.4	0
"395"	"BUCK FREEMAN"	11	1126	4208	588	1235	199	131	82	713	272	"2"	0.293	0.346	0.462	131	170	155	736	"92"	"."	"."	0.95	-53	"O"	4.1	0
"396"	"GENE FREESE"	12	1115	3446	429	877	161	28	115	432	243	"535"	0.254	0.307	0.418	94	-37	-36	434	"51"	"26"	"-0"	0.934	-90	"3"	-12.1	0
"397"	"JIM FREGOSI"	18	1902	6523	844	1726	264	78	151	706	715	"1097"	0.265	0.34	0.398	114	83	113	904	"76"	"40"	"-1"	0.963	-40	"S"	20.1	0
"398"	"LONNY FREY"	14	1535	5517	848	1482	263	69	61	549	752	"525"	0.269	0.359	0.374	104	43	50	803	"105"	"0"	"."	0.973	-18	"2"	12	0
"399"	"BERNIE FRIBERG"	14	1299	4169	544	1170	181	44	38	471	471	"498"	0.281	0.356	0.373	87	-46	-71	564	"51"	"60"	"."	0.953	32	"3"	-1.3	0
"400"	"FRANKIE FRISCH"	19	2311	9112	1532	2880	466	138	105	1244	728	"272"	0.316	0.369	0.432	110	158	143	1464	"419"	"74"	"."	0.974	150	"2"	38.8	1
"401"	"TITO FUENTES"	13	1499	5566	610	1491	211	46	45	438	298	"561"	0.268	0.309	0.347	82	-135	-135	593	"80"	"47"	"-4"	0.974	-37	"2"	-8.8	0
"402"	"CARL FURILLO"	15	1806	6378	895	1910	324	56	192	1058	514	"436"	0.299	0.356	0.458	112	136	107	1004	"48"	"26"	"."	0.979	22	"O"	4	0
"403"	"PHIL GAGLIANO"	12	702	1411	150	336	50	7	14	159	163	"184"	0.238	0.319	0.313	77	-35	-41	146	"5"	"4"	"-1"	0.969	-33	"2"	-7.3	0
"404"	"DEL GAINER"	10	548	1608	218	438	75	36	14	185	149	"156"	0.272	0.342	0.39	113	21	24	232	"54"	"6"	"."	0.985	-19	"1"	-0.4	0
"405"	"AUGIE GALAN"	16	1742	5937	1004	1706	336	74	100	830	979	"393"	0.287	0.39	0.419	122	216	211	1064	"123"	"0"	"."	0.981	-5	"O"	14.7	0
"406"	"CHICK GALLOWAY"	10	1076	3583	391	946	136	46	17	407	274	"224"	0.264	0.317	0.342	69	-155	-170	401	"79"	"56"	"."	0.943	-26	"S"	-10.3	0
"407"	"OSCAR GAMBLE"	17	1584	4502	656	1195	188	31	200	666	610	"546"	0.265	0.358	0.454	127	159	165	766	"47"	"37"	"-8"	0.977	-20	"O"	10.3	0
"408"	"JIM GANTNER"	17	1801	6189	726	1696	262	38	47	568	383	"501"	0.274	0.322	0.351	88	-115	-99	689	"137"	"78"	"-6"	0.985	50	"2"	0.1	0
"409"	"CHARLIE GANZEL"	14	786	2984	421	774	91	45	10	412	161	"121"	0.259	0.301	0.33	75	-86	-113	327	"60"	"."	"."	0.934	36	"C"	-2	0
"410"	"KIKO GARCIA"	10	619	1470	162	351	56	16	12	112	95	"285"	0.239	0.287	0.323	70	-66	-59	128	"34"	"22"	"-3"	0.961	39	"S"	1.9	0
"411"	"DAMASO GARCIA"	11	1032	3914	490	1108	183	27	36	323	130	"322"	0.283	0.311	0.371	84	-72	-94	435	"203"	"90"	"7"	0.98	-62	"2"	-10.4	0
"412"	"BILLY GARDNER"	10	1034	3544	356	841	159	18	41	271	246	"439"	0.237	0.293	0.327	70	-164	-150	334	"19"	"22"	"-8"	0.978	8	"2"	-8	0
"413"	"LARRY GARDNER"	17	1923	6688	866	1931	301	129	27	934	654	"282"	0.289	0.355	0.384	109	90	77	965	"165"	"68"	"."	0.948	-39	"3"	6.6	0
"414"	"DEBS GARMS"	12	1010	3111	438	910	141	39	17	328	288	"161"	0.293	0.355	0.379	103	6	14	442	"18"	"8"	"."	0.966	-58	"O"	-6.5	0
"415"	"PHIL GARNER"	16	1860	6136	780	1594	299	82	109	738	564	"842"	0.26	0.326	0.389	100	-20	-9	774	"225"	"105"	"4"	0.974	30	"2"	7.4	0
"416"	"RALPH GARR"	13	1317	5108	717	1562	212	64	75	408	246	"445"	0.306	0.34	0.416	106	59	37	716	"172"	"83"	"2"	0.968	-8	"O"	-2.1	0
"417"	"WAYNE GARRETT"	10	1092	3285	438	786	107	22	61	340	561	"529"	0.239	0.352	0.341	95	-11	-5	432	"38"	"30"	"-7"	0.956	7	"3"	0.5	0
"418"	"STEVE GARVEY"	19	2332	8835	1143	2599	440	43	272	1308	479	"1003"	0.294	0.333	0.446	117	144	168	1233	"83"	"62"	"-12"	0.996	-78	"1"	-5.8	0
"419"	"CITO GASTON"	11	1026	3120	314	799	106	30	91	387	185	"693"	0.256	0.3	0.397	95	-43	-30	361	"13"	"7"	"-0"	0.97	-10	"O"	-8.6	0
"420"	"RICH GEDMAN"	13	1033	3159	331	795	176	12	88	382	236	"509"	0.252	0.307	0.399	90	-34	-49	381	"3"	"4"	"-2"	0.984	20	"C"	2	0
"421"	"LOU GEHRIG"	17	2164	8001	1888	2721	534	163	493	1995	1508	"790"	0.34	0.447	0.632	182	918	966	2312	"102"	"101"	"-30"	0.991	-60	"1"	61.9	1
"422"	"CHARLIE GEHRINGER"	19	2323	8860	1774	2839	574	146	184	1427	1186	"372"	0.32	0.404	0.48	123	376	339	1781	"181"	"89"	"1"	0.976	33	"2"	45.1	1
"423"	"GARY GEIGER"	12	954	2569	388	633	91	29	77	283	341	"466"	0.246	0.339	0.394	98	3	-5	363	"62"	"29"	"1"	0.986	32	"O"	-0.8	0
"424"	"WALLY GERBER"	15	1522	5099	558	1309	172	46	7	476	465	"357"	0.257	0.323	0.313	67	-222	-247	538	"41"	"47"	"."	0.943	54	"S"	-7.7	0
"425"	"JOE GERHARDT"	12	986	3770	448	854	112	51	7	229	162	"187"	0.227	0.261	0.289	72	-117	-120	308	"37"	"."	"."	0.913	173	"2"	7.8	0
"426"	"DICK GERNERT"	11	835	2493	357	632	104	8	103	402	363	"462"	0.254	0.352	0.426	104	40	19	382	"10"	"11"	"-4"	0.99	9	"1"	-1.1	0
"427"	"CESAR GERONIMO"	15	1522	3780	460	977	161	50	51	392	354	"746"	0.258	0.327	0.368	93	-37	-36	462	"82"	"40"	"1"	0.988	4	"O"	-7.6	0
"428"	"PATSY GHARRITY"	10	676	1961	237	513	92	26	20	249	188	"231"	0.262	0.331	0.366	90	-37	-28	250	"32"	"13"	"."	0.974	-6	"C"	-1.6	0
"429"	"JAKE GIBBS"	10	538	1639	157	382	53	8	25	146	120	"231"	0.233	0.291	0.321	81	-48	-41	152	"28"	"22"	"-5"	0.986	8	"C"	-1.4	0
"430"	"GEORGE GIBSON"	14	1213	3776	295	893	142	49	15	345	286	"132"	0.236	0.295	0.312	81	-86	-95	367	"40"	"2"	"."	0.977	-16	"C"	-0.5	0
"431"	"JIM GILLIAM"	14	1956	7119	1163	1889	304	71	65	558	1036	"416"	0.265	0.361	0.355	92	-25	-46	992	"203"	"111"	"-6"	0.979	-41	"2"	-2.8	0
"432"	"BARNEY GILLIGAN"	10	521	1865	215	386	68	23	3	167	147	"235"	0.207	0.265	0.273	71	-62	-56	141	"8"	"."	"."	0.912	24	"C"	-0.1	0
"433"	"JOE GINSBERG"	13	695	1716	168	414	59	8	20	182	226	"135"	0.241	0.334	0.32	79	-48	-46	198	"7"	"5"	"-1"	0.983	-17	"C"	-3.8	0
"434"	"JACK GLASSCOCK"	17	1736	7030	1163	2040	313	98	27	825	439	"212"	0.29	0.337	0.374	114	103	124	1067	"372"	"."	"."	0.91	242	"S"	37.8	0
"435"	"KID GLEASON"	22	1966	7452	1020	1944	216	80	15	823	500	"131"	0.261	0.31	0.317	79	-216	-205	897	"328"	"."	"."	0.938	6	"2"	-10.3	0
"436"	"TONY GONZALEZ"	12	1559	5195	690	1485	238	57	103	615	467	"706"	0.286	0.353	0.413	114	95	100	749	"79"	"61"	"-13"	0.987	-46	"O"	-2.9	0
"437"	"MIKE GONZALEZ"	17	1042	2829	283	717	123	19	13	263	231	"198"	0.253	0.314	0.324	81	-73	-71	300	"52"	"10"	"."	0.98	45	"C"	2.9	0
"438"	"JOHNNY GOOCH"	11	805	2363	227	662	98	29	7	293	206	"141"	0.28	0.342	0.355	79	-65	-69	292	"11"	"5"	"."	0.973	-1	"C"	-2.5	0
"439"	"WILBUR GOOD"	11	749	2364	324	609	84	44	9	187	190	"243"	0.258	0.322	0.342	98	-3	-8	286	"104"	"17"	"."	0.942	-8	"O"	-5.4	0
"440"	"IVAL GOODMAN"	10	1107	3928	609	1104	188	85	95	525	382	"380"	0.281	0.352	0.445	120	90	101	641	"49"	"."	"."	0.975	12	"O"	6.9	0
"441"	"BILLY GOODMAN"	16	1623	5644	807	1691	299	44	19	591	669	"329"	0.3	0.377	0.378	98	49	4	844	"37"	"30"	"-7"	0.972	-63	"2"	-3.7	0
"442"	"JOE GORDON"	11	1566	5707	914	1530	264	52	253	975	759	"702"	0.268	0.357	0.466	121	137	150	959	"89"	"60"	"-9"	0.97	54	"2"	27.7	0
"443"	"SID GORDON"	13	1475	4992	735	1415	220	43	202	805	731	"356"	0.283	0.377	0.466	130	196	211	889	"19"	"5"	"."	0.985	-19	"O"	14.3	0
"444"	"GEORGE GORE"	14	1310	5357	1327	1612	262	94	46	618	717	"332"	0.301	0.386	0.411	136	297	258	945	"170"	"."	"."	0.876	-15	"O"	18.6	0
"445"	"JIM GOSGER"	10	705	1815	197	411	67	16	30	177	217	"316"	0.226	0.311	0.331	83	-38	-38	199	"25"	"18"	"-3"	0.985	-1	"O"	-7.1	0
"446"	"GOOSE GOSLIN"	18	2287	8656	1483	2735	500	173	248	1609	949	"585"	0.316	0.387	0.5	128	341	348	1700	"175"	"89"	"-1"	0.96	63	"O"	26	2
"447"	"JULIO GOTAY"	10	389	988	106	257	38	3	6	70	61	"127"	0.26	0.309	0.323	75	-30	-34	94	"12"	"7"	"-1"	0.944	16	"S"	0.2	0
"448"	"HANK GOWDY"	17	1050	2735	270	738	124	27	21	322	311	"247"	0.27	0.351	0.358	105	15	25	372	"59"	"7"	"."	0.975	5	"C"	9.4	0
"449"	"MIKE GRADY"	11	918	3000	486	881	155	67	35	449	311	"40"	0.294	0.373	0.425	127	96	109	540	"114"	"."	"."	0.946	-95	"C"	5.6	0
"450"	"ALEX GRAMMAS"	10	913	2073	236	512	90	10	12	163	206	"192"	0.247	0.32	0.317	67	-84	-96	212	"17"	"14"	"-3"	0.968	88	"S"	3.3	0
"451"	"JACK GRANEY"	14	1402	4705	706	1178	219	79	18	420	712	"345"	0.25	0.354	0.342	100	42	18	610	"148"	"36"	"."	0.953	-3	"O"	-6.3	0
